,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
1267,1524763136,Becoming,5,"

  An incredibly down to earth look at what it took to be the first lady of the land and still remain a real person.  The remarkable integrity it takes to hear such awful lies about yourself and the people you loved most in the world and still maintain you dignity.  Michelle Obama is one classy lady. I'm glad I lived in the same time frame.

",1,5-Dec-18,,p,"

  An incredibly down to earth look at what it took to be the first lady of the land and still remain a real person.  The remarkable integrity it takes to hear such awful lies about yourself and the people you loved most in the world and still maintain you dignity.  Michelle Obama is one classy lady. I'm glad I lived in the same time frame.

"
1268,1524763136,Becoming,5,"

  Partly a fascinating glimpse into life in the White House, and partly the story of Michelle. The beginning of the book is better than the second half which becomes a kind of anodyne description of Michelle’s projects as first lady. The first half in which the young Michelle is actually “becoming” makes the book worth reading.

",0,6-Mar-20,,p,"

  Partly a fascinating glimpse into life in the White House, and partly the story of Michelle. The beginning of the book is better than the second half which becomes a kind of anodyne description of Michelle’s projects as first lady. The first half in which the young Michelle is actually “becoming” makes the book worth reading.

"
1269,1524763136,Becoming,5,"

  This book presented Michelle Obama from the inside. She told her story, including images (both in words and pictures) of her life and her family. Reading this was similar to having a personal conversation with this lady.

",2,7-Feb-19,,p,"

  This book presented Michelle Obama from the inside. She told her story, including images (both in words and pictures) of her life and her family. Reading this was similar to having a personal conversation with this lady.

"
1270,1524763136,Becoming,5,"

  From the living grassroots of the south end of Chicago to the pinnacle of the Whitehouse. An endearing chronicle of Michelle Obama and the emotionally charged life she, along with her family has lead. I could not wait to read each page wanting more of a glimpse of not only her storyline, but also the goings on in the Whitehouse and grassroots community initiatives. What an amazing snapshot of history in the making!

",0,8-Jun-19,,p,"

  From the living grassroots of the south end of Chicago to the pinnacle of the Whitehouse. An endearing chronicle of Michelle Obama and the emotionally charged life she, along with her family has lead. I could not wait to read each page wanting more of a glimpse of not only her storyline, but also the goings on in the Whitehouse and grassroots community initiatives. What an amazing snapshot of history in the making!

"
1271,1524763136,Becoming,3,"

  I loved how candid and forthcoming Michelle is in telling her story. From her childhood growing up in the south side of Chicago to her journey as a mother and partner to a man with a vision of change and hope, her authenticity is so refreshing and inspirational. I have recommended her book to friends and the first question I get is, “is it political”? I don’t think it is. It’s the story of a feisty, courageous, committed and devoted woman who is pulled into a role she didn’t plan for herself but handled it with grace and humility. As we witnessed her as First Lady, and since she’s reentered public life, Michelle is a passionate leader who has and still is making a difference. The book is well written and enjoyable!

",0,22-Mar-19,,n,"

  I loved how candid and forthcoming Michelle is in telling her story. From her childhood growing up in the south side of Chicago to her journey as a mother and partner to a man with a vision of change and hope, her authenticity is so refreshing and inspirational. I have recommended her book to friends and the first question I get is, “is it political”? I don’t think it is. It’s the story of a feisty, courageous, committed and devoted woman who is pulled into a role she didn’t plan for herself but handled it with grace and humility. As we witnessed her as First Lady, and since she’s reentered public life, Michelle is a passionate leader who has and still is making a difference. The book is well written and enjoyable!

"
1272,1524763136,Becoming,5,"

  Michelle Obama is a gifted and talented writer with a voice that calms and soothes as she reads her great story. I purchased the hardcover and audiobook. I am so humbled by this beautiful (inside and out), brilliant woman, her audaciously intelligent, humble husband, and a family that worked hard to give the best to their children. Michelle was raised with love, support, and hard work that permeates the framework of who she is before, during, and after the White House.  Knowing her and her family through this book gives me hope that the Obama's, including their daughters, will contintue to contribute to the greatness of this country as they did for 0ver 8 years.

",0,26-Aug-19,,p,"

  Michelle Obama is a gifted and talented writer with a voice that calms and soothes as she reads her great story. I purchased the hardcover and audiobook. I am so humbled by this beautiful (inside and out), brilliant woman, her audaciously intelligent, humble husband, and a family that worked hard to give the best to their children. Michelle was raised with love, support, and hard work that permeates the framework of who she is before, during, and after the White House.  Knowing her and her family through this book gives me hope that the Obama's, including their daughters, will contintue to contribute to the greatness of this country as they did for 0ver 8 years.

"
1273,1524763136,Becoming,4,"

  Although this made me feel like a lazy mom, I know I can’t really compare myself to the First Lady who has two Ivy League degrees.  Her book was more thought provoking than I imagined, making me consider possibilities in my own life, while also offering an inside look at her incredible life.

",2,27-Nov-18,,p,"

  Although this made me feel like a lazy mom, I know I can’t really compare myself to the First Lady who has two Ivy League degrees.  Her book was more thought provoking than I imagined, making me consider possibilities in my own life, while also offering an inside look at her incredible life.

"
1274,1524763136,Becoming,5,"

  I am a recently retired military member ... was never so proud of this amazing country in 2008 ...cried tears of joy...from Iraq as he was sworn in.Again, so proud to serve under the amazing man that was re-elected in 2012...he belonged ...and our country recognized ...Only to cry tears of sadness and fear of what would become of electing a man of such divisive antagonistic hateful words and actions...in 2016.She stayed “high” in her book (as they did every day in the WH) ..it is a beautiful recollection of amazing experiences ...we all know what the media portrayed of events...it was truly humbling to read the personal experiences Michelle Obama recounts in a heart warming, (sometimes heart wrenching) truth.

",0,30-Dec-18,,p,"

  I am a recently retired military member ... was never so proud of this amazing country in 2008 ...cried tears of joy...from Iraq as he was sworn in.Again, so proud to serve under the amazing man that was re-elected in 2012...he belonged ...and our country recognized ...Only to cry tears of sadness and fear of what would become of electing a man of such divisive antagonistic hateful words and actions...in 2016.She stayed “high” in her book (as they did every day in the WH) ..it is a beautiful recollection of amazing experiences ...we all know what the media portrayed of events...it was truly humbling to read the personal experiences Michelle Obama recounts in a heart warming, (sometimes heart wrenching) truth.

"
1275,1524763136,Becoming,5,"

  A wonderful page turner about the highs and lows of Michelle Obama's life.  I found the story of her years growing up in the Southside of Chicago the most interesting.  It is a fascinating success story about a spunky little girl whose competitive drive and encouraging and supportive parents allow her to achieve the remarkable - Princeton and Harvard!In adulthood she comes across as down-to-earth, smart  and very loving, especially with her children.  It is a story of her life rather than the politics whirling around her.  Rising above the bad, unfair and exaggerated press reports she learns how to make the most of each personal encounter.  And, of course, she shares everything with her partner and friend, Barack (or 'Barry' as his childhood friends called him - interesting tidbit).

",0,26-Feb-19,,p,"

  A wonderful page turner about the highs and lows of Michelle Obama's life.  I found the story of her years growing up in the Southside of Chicago the most interesting.  It is a fascinating success story about a spunky little girl whose competitive drive and encouraging and supportive parents allow her to achieve the remarkable - Princeton and Harvard!In adulthood she comes across as down-to-earth, smart  and very loving, especially with her children.  It is a story of her life rather than the politics whirling around her.  Rising above the bad, unfair and exaggerated press reports she learns how to make the most of each personal encounter.  And, of course, she shares everything with her partner and friend, Barack (or 'Barry' as his childhood friends called him - interesting tidbit).

"
1276,1524763136,Becoming,1,"

  Becoming is an intimate honest sharing by a thoughtful uplifting women that our entire country was blessed to have been thrust into the spotlight as First Lady.  Enjoyable reading giving a picture of family life in the White House by a very special family.  In today’s often depressing reality portrayed by the current President. Reading Becomng is a great way to be reminded of the wonderful eight years our country had and gives hope for the future.

",1,5-Jan-19,,n,"

  Becoming is an intimate honest sharing by a thoughtful uplifting women that our entire country was blessed to have been thrust into the spotlight as First Lady.  Enjoyable reading giving a picture of family life in the White House by a very special family.  In today’s often depressing reality portrayed by the current President. Reading Becomng is a great way to be reminded of the wonderful eight years our country had and gives hope for the future.

"
1277,1524763136,Becoming,5,"

  La vida de esta espectacular mujer sirve de faro para todas aquellas que en ocasiones nos olvidamos de que nunca podemos perder la esperanza.Como persona, mujer, profesional, hija, hermana y madre  nos da lecciones de vida.Es amiga de sus amigos, compasiva, fuerte, inteligente, resistente, valiente y luchadora.Ya desde lejos, sin tener toda la información, la admiraba,  ahora, conociendo de cerca su vida, he aprendido a ser mejor ser humano y la admiro todavìa más!!! Fue triste terminar el libro!!!

",1,1-Dec-18,,p,"

  La vida de esta espectacular mujer sirve de faro para todas aquellas que en ocasiones nos olvidamos de que nunca podemos perder la esperanza.Como persona, mujer, profesional, hija, hermana y madre  nos da lecciones de vida.Es amiga de sus amigos, compasiva, fuerte, inteligente, resistente, valiente y luchadora.Ya desde lejos, sin tener toda la información, la admiraba,  ahora, conociendo de cerca su vida, he aprendido a ser mejor ser humano y la admiro todavìa más!!! Fue triste terminar el libro!!!

"
1278,1524763136,Becoming,5,"

  Outstanding, honest, sincerely real. Beautifully told story of a most accomplished American woman. Recommend especially to young women and men who aspire to reach their goals.

",1,14-May-20,,p,"

  Outstanding, honest, sincerely real. Beautifully told story of a most accomplished American woman. Recommend especially to young women and men who aspire to reach their goals.

"
1279,1524763136,Becoming,4,"

  You will laugh, you will cry and you will smile. This is an incredibly written book from one of the classiest woman in America. You can hear her voice come off the pages, and she shares not just political things, but a lot of personal things as well. It’s so heartfelt and a great read.

",0,13-Jul-20,,p,"

  You will laugh, you will cry and you will smile. This is an incredibly written book from one of the classiest woman in America. You can hear her voice come off the pages, and she shares not just political things, but a lot of personal things as well. It’s so heartfelt and a great read.

"
1280,1524763136,Becoming,5,"

  Loved this memoir by former First Lady Michelle Obama. It depicted the rigors of politics, the heart wrenching moments of gun violence and the endless responsibilities of being a woman, a wife, and a mother on the National and World stage. I learned and I teared up while absorbing such a remarkable and honest story. I loved the dignity shown by the Obama Family while their every movement or word was heralded or rejected, or critiqued by so many. Becoming is a book I would recommend highly and I feel that all women will find notes of “connection” in the story of a young black girl who always asked herself, “am I good enough?”

",0,12-Aug-20,,p,"

  Loved this memoir by former First Lady Michelle Obama. It depicted the rigors of politics, the heart wrenching moments of gun violence and the endless responsibilities of being a woman, a wife, and a mother on the National and World stage. I learned and I teared up while absorbing such a remarkable and honest story. I loved the dignity shown by the Obama Family while their every movement or word was heralded or rejected, or critiqued by so many. Becoming is a book I would recommend highly and I feel that all women will find notes of “connection” in the story of a young black girl who always asked herself, “am I good enough?”

"
1281,1524763136,Becoming,5,"

  What an insight into the life of such a beautiful and refined woman!  I always felt she ""had class,"" but learning about her roots, her challenges, and her dedicated work to make society better for all was awe inspiring.  With all the hateful words and name calling from our current ""leader,"" it was so refreshing and inspiring to follow her and the president's journey to the White House.

",0,2-Aug-19,,p,"

  What an insight into the life of such a beautiful and refined woman!  I always felt she ""had class,"" but learning about her roots, her challenges, and her dedicated work to make society better for all was awe inspiring.  With all the hateful words and name calling from our current ""leader,"" it was so refreshing and inspiring to follow her and the president's journey to the White House.

"
1282,1524763136,Becoming,5,"

  Written from the heart start to finish.  From a humble beginning she pushes through prejudice and accepted norms. Enlightened and motivated by her extended family to work hard and succeed.  Very enjoyable.

",2,6-Feb-19,,p,"

  Written from the heart start to finish.  From a humble beginning she pushes through prejudice and accepted norms. Enlightened and motivated by her extended family to work hard and succeed.  Very enjoyable.

"
1283,1524763136,Becoming,5,"

  I believe this is one of the best books I have read in a long time. In reading some autobiographies I get bogged down and have to put the book down in the middle, perhaps never to pick it up again. Not so with ""Becoming"". I was intrigued with every page; Michelle Obama's excellent and articulate writing coupled with her honest portrayal of the lives of herself and her family kept me interested to the very end. I laughed at times and at times I got choked up; her story leapt to life on the page.  I recommend this book to everyone, for an insightful look at a very accomplished and  extraordinary life.

",0,3-May-19,,p,"

  I believe this is one of the best books I have read in a long time. In reading some autobiographies I get bogged down and have to put the book down in the middle, perhaps never to pick it up again. Not so with ""Becoming"". I was intrigued with every page; Michelle Obama's excellent and articulate writing coupled with her honest portrayal of the lives of herself and her family kept me interested to the very end. I laughed at times and at times I got choked up; her story leapt to life on the page.  I recommend this book to everyone, for an insightful look at a very accomplished and  extraordinary life.

"
1284,1524763136,Becoming,1,"

  Michelle shares herself completely in this lovely autobiography from growing up amidst her loving extended family in south side Chicago, to meeting & falling in love with her driven, brilliant “unicorn”, to her adventures into and through eight years In the Whitehouse. She was always growing, caring, giving, & infused with a deep sense of moral character and courage.  Our country was lucky to have her and them for eight years.

",0,27-Apr-19,,n,"

  Michelle shares herself completely in this lovely autobiography from growing up amidst her loving extended family in south side Chicago, to meeting & falling in love with her driven, brilliant “unicorn”, to her adventures into and through eight years In the Whitehouse. She was always growing, caring, giving, & infused with a deep sense of moral character and courage.  Our country was lucky to have her and them for eight years.

"
1285,1524763136,Becoming,5,"

  I enjoyed the entire book, though found the second half, 'the presidency' extremely interesting.  What is required, on a daily basis, for the presidents family, and even more for the president, is almost beyond belief.  That Michelle and Barak Obama are both extraordinarily gifted and special people was never in any doubt for me,

",1,10-Oct-19,,p,"

  I enjoyed the entire book, though found the second half, 'the presidency' extremely interesting.  What is required, on a daily basis, for the presidents family, and even more for the president, is almost beyond belief.  That Michelle and Barak Obama are both extraordinarily gifted and special people was never in any doubt for me,

"
1286,1524763136,Becoming,5,"

  I couldn't stop putting the book down! It was a good memoir of the former First Lady's life on Becoming who she is today.  I laughed, cried, and felt all the emotions she went through in her past through this novel.

",2,8-Jan-19,,p,"

  I couldn't stop putting the book down! It was a good memoir of the former First Lady's life on Becoming who she is today.  I laughed, cried, and felt all the emotions she went through in her past through this novel.

"
1287,1524763136,Becoming,5,"

  My wife found this book amazingly written and thought provoking, especially with the challenges faced today. This book is very relatable for women today whether they are career-driven, a working mother trying to balance work and life or a supportive wife trying to preserve her own identity. What she describes as her journey through all of that while providing much needed insight into what the presidency entails and what she made her role thrive as first lady garners much respect.

",0,19-Jul-20,,p,"

  My wife found this book amazingly written and thought provoking, especially with the challenges faced today. This book is very relatable for women today whether they are career-driven, a working mother trying to balance work and life or a supportive wife trying to preserve her own identity. What she describes as her journey through all of that while providing much needed insight into what the presidency entails and what she made her role thrive as first lady garners much respect.

"
1288,1524763136,Becoming,5,"

  Michelle Obama did an exceptionally good job of describing her life and career as a lawyer, a First Lady, and what life in the White House was really like.  I enjoyed the entire book from start to finish.

",2,6-Feb-19,,p,"

  Michelle Obama did an exceptionally good job of describing her life and career as a lawyer, a First Lady, and what life in the White House was really like.  I enjoyed the entire book from start to finish.

"
1289,1524763136,Becoming,1,"

  Michelle Obama is so open and honest about her childhood and her years of being the wife of a politician.  She is truly a great lady who has done so much good for all Americans.  I applaud her.  She is a great role model for all women.

",3,8-Feb-19,,n,"

  Michelle Obama is so open and honest about her childhood and her years of being the wife of a politician.  She is truly a great lady who has done so much good for all Americans.  I applaud her.  She is a great role model for all women.

"
1290,1524763136,Becoming,5,"

  It was like being in the mind and emotions of the girl next door who became the first African American first lady. Where she came from and how she weathered through uncharted waters while keeping her family number one. Her humanity is what makes this a must read for women. Especially those who struggle through managing work and home life. Trying to keep mind, body, soul and spiritual aspects of health all in proper balance

",0,9-Jun-19,,p,"

  It was like being in the mind and emotions of the girl next door who became the first African American first lady. Where she came from and how she weathered through uncharted waters while keeping her family number one. Her humanity is what makes this a must read for women. Especially those who struggle through managing work and home life. Trying to keep mind, body, soul and spiritual aspects of health all in proper balance

"
1291,1524763136,Becoming,5,"

  I enjoyed learning about Michelle’s early life as a young woman in South Side Chicago to becoming the First Lady of the United States. You get a glimpse of Barack as an up-and-coming law student in the first 100 pages, so there is plenty about Barack. She went into great detail of the Iowa primaries in 2008 about how that would set the tone for the presidential elections that year. Overall, this book is meant to empower young females to achieve their goals themselves and Michelle saying that if she could make it then anyone can with hard work and determination.

",0,10-Jul-20,,p,"

  I enjoyed learning about Michelle’s early life as a young woman in South Side Chicago to becoming the First Lady of the United States. You get a glimpse of Barack as an up-and-coming law student in the first 100 pages, so there is plenty about Barack. She went into great detail of the Iowa primaries in 2008 about how that would set the tone for the presidential elections that year. Overall, this book is meant to empower young females to achieve their goals themselves and Michelle saying that if she could make it then anyone can with hard work and determination.

"
1292,1524763136,Becoming,5,"

  Enjoyed reading this moving biography on our former first lady.  Loved her candid discussions of growing up in Chicago and her movement into her professional life and her life as First Lady. Felt her concern and care for our nation as she tried to keep some semblance of a normal life for her family.

",1,14-Mar-19,,p,"

  Enjoyed reading this moving biography on our former first lady.  Loved her candid discussions of growing up in Chicago and her movement into her professional life and her life as First Lady. Felt her concern and care for our nation as she tried to keep some semblance of a normal life for her family.

"
1293,1524763136,Becoming,5,"

  Mrs. Obama is a gifted writer who knows how to tell her story. I enjoyed reading this one, but for a few pages of campaigning travels that I skimmed. She is open and honest and has further tossed herself into the public eye by laying it all out there, but with class.

",0,13-Sep-20,,p,"

  Mrs. Obama is a gifted writer who knows how to tell her story. I enjoyed reading this one, but for a few pages of campaigning travels that I skimmed. She is open and honest and has further tossed herself into the public eye by laying it all out there, but with class.

"
1294,1524763136,Becoming,5,"

  What a remarkable story from a remarkable lady. I was fascinated by her truthfulness, resiliency, intelligence and how humble she is. She has stayed true to her roots and heritage and I am proud to have lived during this era and see her be the best FLOTUS to ever lived in at the People's house built by slaves. Such a moving story and shows that with hard work, self-respect and love we can all make it far. Love you Michi!

",0,13-Mar-19,,p,"

  What a remarkable story from a remarkable lady. I was fascinated by her truthfulness, resiliency, intelligence and how humble she is. She has stayed true to her roots and heritage and I am proud to have lived during this era and see her be the best FLOTUS to ever lived in at the People's house built by slaves. Such a moving story and shows that with hard work, self-respect and love we can all make it far. Love you Michi!

"
1295,1524763136,Becoming,5,"

  Excellent book... really appreciated how much Was revealed. I would recommend women of color or other minorities consider giving it a try. It really shows the benefits of who supports you from birth to adulthood... the development is critical to how one views the world.

",0,1-Sep-20,,p,"

  Excellent book... really appreciated how much Was revealed. I would recommend women of color or other minorities consider giving it a try. It really shows the benefits of who supports you from birth to adulthood... the development is critical to how one views the world.

"
1296,1524763136,Becoming,5,"

  Truly an inspiring memoir.  I rarely read books more than once, however this one was worth reading over again, including some sections multiple times.

",2,2-Jun-20,,p,"

  Truly an inspiring memoir.  I rarely read books more than once, however this one was worth reading over again, including some sections multiple times.

"
1297,1524763136,Becoming,5,"

  I loved reading about your life, Michelle, from start to finish. You are an amazing woman with a wonderful family. I truly miss you and Barack in the White House. It's an embarressment to think Trump was ever elected! I loved your book. ♥️I have recommened this book to everyone I know. Powerful. Enriching. Uplifting.

",0,12-Mar-20,,p,"

  I loved reading about your life, Michelle, from start to finish. You are an amazing woman with a wonderful family. I truly miss you and Barack in the White House. It's an embarressment to think Trump was ever elected! I loved your book. ♥️I have recommened this book to everyone I know. Powerful. Enriching. Uplifting.

"
1298,1524763136,Becoming,5,"

  I absolutely loved learning about Michelle's side of the story, from her childhood to their departure from the White House. I believe this book was intended to be a feel-good book, and to be enjoyed by all ages, by which I mean it is an easy read. This doesn't diminish its value, in fact I think it enhances it by making it accessible to a larger audience. It is not gossipy, or narcissistic, and while I would have loved some juicy details, Michelle has remained her classy self.

",0,14-Sep-19,,p,"

  I absolutely loved learning about Michelle's side of the story, from her childhood to their departure from the White House. I believe this book was intended to be a feel-good book, and to be enjoyed by all ages, by which I mean it is an easy read. This doesn't diminish its value, in fact I think it enhances it by making it accessible to a larger audience. It is not gossipy, or narcissistic, and while I would have loved some juicy details, Michelle has remained her classy self.

"
1299,1524763136,Becoming,4,"

  This was our small book club's selection for our next meeting.  It was assigned at the beginning of December and by our meeting in February, several members still had not finished reading the book.  We all have active lifestyles, and the holidays did play a part in the length of time it took for us to finish reading the book, but it took longer than all the other books to finish or almost finish reading.  It was a very well written book, with the preciseness of detail that you would expect out of a lawyer.  It was open and honest, especially about her personal feelings and attitude.  I learned a lot about Michelle, her family and her husband and his family that I did not already know.  After reading her book I feel she is a regular person, slowly accepting the fact that she really isn't as regular as most of us.

",0,4-Mar-19,,p,"

  This was our small book club's selection for our next meeting.  It was assigned at the beginning of December and by our meeting in February, several members still had not finished reading the book.  We all have active lifestyles, and the holidays did play a part in the length of time it took for us to finish reading the book, but it took longer than all the other books to finish or almost finish reading.  It was a very well written book, with the preciseness of detail that you would expect out of a lawyer.  It was open and honest, especially about her personal feelings and attitude.  I learned a lot about Michelle, her family and her husband and his family that I did not already know.  After reading her book I feel she is a regular person, slowly accepting the fact that she really isn't as regular as most of us.

"
1300,1524763136,Becoming,5,"

  I was very disappointed to discover pages can't be read due to obvious printing mistakes.  Bought for a gift for a relative and I am reading it now.  Had I known about this, I would have requested another copy of this marvelous book.  Is there anything that can be done at this point?

",2,26-Apr-20,,p,"

  I was very disappointed to discover pages can't be read due to obvious printing mistakes.  Bought for a gift for a relative and I am reading it now.  Had I known about this, I would have requested another copy of this marvelous book.  Is there anything that can be done at this point?

"
1301,1524763136,Becoming,5,"

  I loved how she was able to smoothly segue to each memory of her child, teen and adulthood. I was surprised how effortless the writing was to achieve this.I related so much to her upbringing which was cool because I did not grow up to become a lawyer or First Lady of the US. The life lessons she was told were similar to what a lot of us learn as we grow up and mature.This book was genuinely written very well.

",0,5-Mar-19,,p,"

  I loved how she was able to smoothly segue to each memory of her child, teen and adulthood. I was surprised how effortless the writing was to achieve this.I related so much to her upbringing which was cool because I did not grow up to become a lawyer or First Lady of the US. The life lessons she was told were similar to what a lot of us learn as we grow up and mature.This book was genuinely written very well.

"
1302,1524763136,Becoming,1,"

  Michelle takes the reader through three important stages of her Becoming. She first gives us valuable insight in to her education from the south side of Chicago through law school. Then she allows us to see the role and the demands of a presidential campaign on the spouse and family of the candidate. Lastly, she shares with the reader the demands of a First Lady who is also focused on being a good mother, a loving spouse, and a role model for women and especially girls.

",1,2-Jun-20,,n,"

  Michelle takes the reader through three important stages of her Becoming. She first gives us valuable insight in to her education from the south side of Chicago through law school. Then she allows us to see the role and the demands of a presidential campaign on the spouse and family of the candidate. Lastly, she shares with the reader the demands of a First Lady who is also focused on being a good mother, a loving spouse, and a role model for women and especially girls.

"
1303,1524763136,Becoming,5,"

  I love Michelle Obama and everything she does. This memoir certainly contains interesting and an inspiring story. When you need to be reminded that you can also do it, this is a great read. I might cut a little bit of the book though as it can get a little repetitive at times.Though a great insight to how the most privileged people on the world struggled and thrived through it all.

",1,3-May-20,,p,"

  I love Michelle Obama and everything she does. This memoir certainly contains interesting and an inspiring story. When you need to be reminded that you can also do it, this is a great read. I might cut a little bit of the book though as it can get a little repetitive at times.Though a great insight to how the most privileged people on the world struggled and thrived through it all.

"
1304,1524763136,Becoming,5,"

  Thank you for give us such an detailed insight into your life before, during and after OUR time in the White House. Your family is amazing and you make all of us proud. Thank you for sharing your life!

",2,4-Feb-19,,p,"

  Thank you for give us such an detailed insight into your life before, during and after OUR time in the White House. Your family is amazing and you make all of us proud. Thank you for sharing your life!

"
1305,1524763136,Becoming,5,"

  I appreciate the explanation of her background, growing up in a loving family, valuing their input without stifling growth. Creating a picture of what must have seemed like single parenting a few times, yet remaining true to the family unit. Most of all speaking the truth, without spin, of the highs and lows of being a part of the nation’s first family.

",1,9-Apr-19,,p,"

  I appreciate the explanation of her background, growing up in a loving family, valuing their input without stifling growth. Creating a picture of what must have seemed like single parenting a few times, yet remaining true to the family unit. Most of all speaking the truth, without spin, of the highs and lows of being a part of the nation’s first family.

"
1306,1524763136,Becoming,5,"

  This book exceeded my expectations. I learned much more about Michelle Obama and my respect for her grew. Her resourceful personality , fierce determination to empower people , courage on many levels and her portrayal of her husband, makes a fascinating read.To be the initial First Lady of colour , to making a real difference in the lives of many , and a very positive parental figure , daughter , sister , wife , she is a fascinating woman of this century. She will continue to make a difference.The book is fluid and accessible to many audiences.

",0,29-Jan-20,,p,"

  This book exceeded my expectations. I learned much more about Michelle Obama and my respect for her grew. Her resourceful personality , fierce determination to empower people , courage on many levels and her portrayal of her husband, makes a fascinating read.To be the initial First Lady of colour , to making a real difference in the lives of many , and a very positive parental figure , daughter , sister , wife , she is a fascinating woman of this century. She will continue to make a difference.The book is fluid and accessible to many audiences.

"
1307,1524763136,Becoming,5,"

  Beautiful memoir written by a beautiful person inside and out.  Love Michelle's meaning of the title... Becoming.... totally agree that we are all Becoming... there is always work to do on yourself in becoming you, a better person who can contribute to the world.  Inspirational honest moving story of her life. Loved the story!

",0,19-Sep-20,,p,"

  Beautiful memoir written by a beautiful person inside and out.  Love Michelle's meaning of the title... Becoming.... totally agree that we are all Becoming... there is always work to do on yourself in becoming you, a better person who can contribute to the world.  Inspirational honest moving story of her life. Loved the story!

"
1308,1524763136,Becoming,5,"

  M. Obama's book was worth every minute that I spent reading it.  I laughed; I cried; I even took some notes.  (Everyone has a story and everyone's story is worth telling...but I don't think they're all worth reading!)  M. Obama's story is not only  inspiring, but helps us walk a mile in her shoes.  She shares her life as a daughter, a wife, a mother, a volunteer, a caring citizen and as our First Lady.  I loved her book and highly recommend it.

",0,18-May-19,,p,"

  M. Obama's book was worth every minute that I spent reading it.  I laughed; I cried; I even took some notes.  (Everyone has a story and everyone's story is worth telling...but I don't think they're all worth reading!)  M. Obama's story is not only  inspiring, but helps us walk a mile in her shoes.  She shares her life as a daughter, a wife, a mother, a volunteer, a caring citizen and as our First Lady.  I loved her book and highly recommend it.

"
1309,1524763136,Becoming,5,"

  I LOVED reading Michelle Obama's book!!  If you are a fan of hers, as I am, you will really enjoy it.  If you aren't a fan, after reading her life story, you should become one.  What an amazing and inspirational woman she is!!!

",2,27-Dec-18,,p,"

  I LOVED reading Michelle Obama's book!!  If you are a fan of hers, as I am, you will really enjoy it.  If you aren't a fan, after reading her life story, you should become one.  What an amazing and inspirational woman she is!!!

"
1310,1524763136,Becoming,5,"

  Michelle Obama's story is full of love and strength. She is a truly amazing person and an inspiration, particularly to women. It was a joy to follow her journey and I hope she will continue to share in the future.

",2,6-Feb-19,,p,"

  Michelle Obama's story is full of love and strength. She is a truly amazing person and an inspiration, particularly to women. It was a joy to follow her journey and I hope she will continue to share in the future.

"
1311,1524763136,Becoming,5,"

  Me encanto la narrativa Tan amena , el lado humano y vivencial tan autentico !!!Lo recomiendo con todo el corazón. Por las enseñanzas que nos deja y la capacidad e inteligencia de esta familia para sobrellevar su hogar e independencia de pensamiento  Y no habérsenos dejado envolver del magnetismo q da el Poder

",1,30-Jun-19,,p,"

  Me encanto la narrativa Tan amena , el lado humano y vivencial tan autentico !!!Lo recomiendo con todo el corazón. Por las enseñanzas que nos deja y la capacidad e inteligencia de esta familia para sobrellevar su hogar e independencia de pensamiento  Y no habérsenos dejado envolver del magnetismo q da el Poder

"
1312,1524763136,Becoming,5,"

  I seldom read nonfiction but I bought this book because I so admire our former First Lady. It made me smile and it made me weep. I truly miss the intelligent, compassionate Obama.s. I highly recommend this book.

",2,7-Jan-19,,p,"

  I seldom read nonfiction but I bought this book because I so admire our former First Lady. It made me smile and it made me weep. I truly miss the intelligent, compassionate Obama.s. I highly recommend this book.

"
1313,1524763136,Becoming,5,"

  We miss the Obamas!

",2,19-May-20,,p,"

  We miss the Obamas!

"
1314,1524763136,Becoming,5,"

  Michelle’s story is relatable on so many levels. Whether you support her or not, this one is worth the read. Her imagery is very vivid, taking you back to her South Side upbringing, her internal personal struggles and journey through life. Being a working mom with a husband also simultaneously trying to make a lasting impression on this earth. She lays all out there, all the questions we ask ouselves, the burning curiosity about the presidency.

",0,23-Feb-19,,p,"

  Michelle’s story is relatable on so many levels. Whether you support her or not, this one is worth the read. Her imagery is very vivid, taking you back to her South Side upbringing, her internal personal struggles and journey through life. Being a working mom with a husband also simultaneously trying to make a lasting impression on this earth. She lays all out there, all the questions we ask ouselves, the burning curiosity about the presidency.

"
1315,1524763136,Becoming,1,"

  I bought this book as a Christmas gift for my wife and she indicated it was one of the best presents that I could have given her this year! Very positive in every way and that is what we need in this negative world we seem to be living in these days!  She and Obama were a real asset to the American people and we miss them very much!!

",1,6-Jan-19,,n,"

  I bought this book as a Christmas gift for my wife and she indicated it was one of the best presents that I could have given her this year! Very positive in every way and that is what we need in this negative world we seem to be living in these days!  She and Obama were a real asset to the American people and we miss them very much!!

"
